"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"20.02.2009","11.377,5","11.556,8","11.556,8","11.258,0","46,42K","-3,22%"
"19.02.2009","11.756,1","11.716,2","11.756,1","11.716,2","48,26K","0,34%"
"18.02.2009","11.716,2","11.835,8","11.835,8","11.656,5","147,97K","-2,00%"
"17.02.2009","11.955,3","12.194,5","12.194,5","11.955,3","473,84K","-2,91%"
"16.02.2009","12.314,0","12.314,0","12.314,0","12.314,0","9,27K","-0,32%"
"13.02.2009","12.353,9","12.174,5","12.393,7","12.174,5","354,93K","0,49%"
"12.02.2009","12.294,1","12.453,5","12.453,5","12.094,8","479,77K","-2,53%"
"11.02.2009","12.612,9","12.573,0","12.632,8","12.573,0","54,11K","0,32%"
"10.02.2009","12.573,0","12.752,4","12.792,2","12.573,0","57,60K","-1,41%"
"09.02.2009","12.752,4","12.752,4","12.752,4","12.612,9","37,03K","0,16%"
"06.02.2009","12.732,4","12.692,6","12.732,4","12.692,6","43,56K","1,11%"
"05.02.2009","12.593,0","12.752,4","12.752,4","12.593,0","303,68K","-2,02%"
"04.02.2009","12.852,0","12.772,3","12.852,0","12.772,3","112,48K","0,62%"
"03.02.2009","12.772,3","12.652,7","12.792,2","12.652,7","81,75K","0,95%"
"02.02.2009","12.652,7","12.832,1","12.832,1","12.652,7","59,86K","-2,16%"
"30.01.2009","12.931,7","12.852,0","12.931,7","12.752,4","172,26K","0,93%"
"29.01.2009","12.812,1","12.772,3","12.891,9","12.712,5","82,19K","0,47%"
"28.01.2009","12.752,4","12.632,8","12.792,2","12.632,8","61,56K","1,75%"
"27.01.2009","12.533,2","12.433,6","12.533,2","12.433,6","56,18K","0,64%"
"26.01.2009","12.453,5","12.453,5","12.453,5","12.453,5","8,53K","0,16%"
"23.01.2009","12.433,6","12.194,5","12.453,5","12.174,5","204,26K","0,32%"
"22.01.2009","12.393,7","12.314,0","12.393,7","12.294,1","88,50K","-0,48%"
"21.01.2009","12.453,5","12.493,3","12.513,3","12.353,9","236,33K","-0,79%"
"20.01.2009","12.553,1","12.951,6","12.991,5","12.533,2","179,78K","-3,08%"
"19.01.2009","12.951,6","12.772,3","12.951,6","12.752,4","40,59K","1,40%"
"16.01.2009","12.772,3","12.951,6","12.951,6","12.752,4","55,87K","1,59%"
"15.01.2009","12.573,0","12.692,6","12.772,3","12.433,6","240,21K","-1,41%"
"14.01.2009","12.752,4","13.071,2","13.071,2","12.752,4","146,78K","-3,47%"
"13.01.2009","13.210,7","13.210,7","13.210,7","13.150,9","343,01K","-0,30%"
"09.01.2009","13.250,5","13.031,3","13.250,5","13.011,4","409,74K","0,76%"
"08.01.2009","13.150,9","13.051,3","13.170,8","13.011,4","101,46K","-0,15%"
"07.01.2009","13.170,8","13.150,9","13.170,8","13.150,9","134,18K","-1,34%"
"06.01.2009","13.350,1","13.230,6","13.409,9","13.210,7","233,25K","1,67%"
"05.01.2009","13.131,0","13.150,9","13.150,9","13.051,3","76,63K","0,30%"
"02.01.2009","13.091,1","13.150,9","13.150,9","13.091,1","9,27K","-0,45%"
"30.12.2008","13.150,9","13.150,9","13.190,7","13.091,1","279,05K","1,38%"
"29.12.2008","12.971,6","12.971,6","13.111,0","12.951,6","74,80K","-1,06%"
"26.12.2008","13.111,0","13.131,0","13.131,0","12.852,0","417,51K","0,61%"
"24.12.2008","13.031,3","12.991,5","13.031,3","12.871,9","112,53K","-0,15%"
"23.12.2008","13.051,3","13.051,3","13.071,2","12.951,6","126,73K","0,00%"
"22.12.2008","13.051,3","13.051,3","13.150,9","12.951,6","83,34K","0,15%"
"19.12.2008","13.031,3","12.951,6","13.071,2","12.951,6","42,90K","-0,76%"
"18.12.2008","13.131,0","13.210,7","13.210,7","13.031,3","250,16K","-1,93%"
"17.12.2008","13.390,0","13.250,5","13.390,0","13.131,0","178,73K","1,66%"
"16.12.2008","13.170,8","13.250,5","13.310,3","13.071,2","114,33K","-0,45%"
"15.12.2008","13.230,6","13.350,1","13.350,1","13.031,3","396,39K","-0,90%"
"12.12.2008","13.350,1","12.852,0","13.429,8","12.852,0","359,39K","-0,74%"
"11.12.2008","13.449,8","13.549,4","13.649,0","13.390,0","380,28K","-0,74%"
"10.12.2008","13.549,4","13.131,0","13.549,4","13.131,0","446,77K","3,66%"
"09.12.2008","13.071,2","13.011,4","13.150,9","12.951,6","706,12K","5,13%"
"05.12.2008","12.433,6","12.194,5","12.473,4","12.194,5","111,87K","-0,79%"
"04.12.2008","12.533,2","12.154,6","12.533,2","12.154,6","395,75K","3,45%"
"03.12.2008","12.114,8","11.795,9","12.114,8","11.795,9","272,17K","1,67%"
"02.12.2008","11.915,5","11.815,9","11.915,5","11.696,3","191,12K","0,50%"
"28.11.2008","11.855,7","11.656,5","11.855,7","11.656,5","157,68K","1,54%"
"27.11.2008","11.676,4","11.736,2","11.815,9","11.676,4","272,65K","0,34%"
"26.11.2008","11.636,5","11.357,6","11.636,5","11.357,6","169,32K","1,39%"
"25.11.2008","11.477,1","11.656,5","11.656,5","11.437,3","421,26K","0,52%"
"24.11.2008","11.417,4","11.517,0","11.517,0","11.337,7","268,59K","3,43%"
"21.11.2008","11.038,8","10.998,9","11.377,5","10.998,9","126,02K","-3,65%"
"20.11.2008","11.457,2","11.058,7","11.457,2","10.819,6","394,03K","1,95%"
"19.11.2008","11.238,0","11.138,4","11.238,0","11.098,5","214,06K","0,36%"
"18.11.2008","11.198,2","11.158,3","11.457,2","11.138,4","227,98K","-3,93%"
"14.11.2008","11.656,5","11.895,6","11.895,6","11.477,1","386,66K","4,28%"
"13.11.2008","11.178,3","11.198,2","11.357,6","11.158,3","275,06K","-1,06%"
"12.11.2008","11.297,8","11.457,2","11.477,1","11.277,9","123,06K","-1,39%"
"11.11.2008","11.457,2","11.457,2","11.556,8","11.357,6","181,59K","-0,86%"
"10.11.2008","11.556,8","12.055,0","12.333,9","11.556,8","487,20K","-2,03%"
"07.11.2008","11.795,9","11.158,3","11.795,9","11.158,3","263,53K","4,23%"
"06.11.2008","11.317,7","11.756,1","11.756,1","11.218,1","619,58K","-6,27%"
"05.11.2008","12.074,9","12.453,5","12.453,5","12.074,9","188,61K","-3,04%"
"04.11.2008","12.453,5","12.533,2","12.732,4","12.453,5","371,00K","3,31%"
"31.10.2008","12.055,0","11.417,4","12.055,0","11.417,4","395,42K","4,31%"
"30.10.2008","11.556,8","11.357,6","11.556,8","11.357,6","626,45K","6,81%"
"29.10.2008","10.819,6","10.062,4","10.819,6","10.062,4","458,15K","11,27%"
"28.10.2008","9.723,7","9.962,8","10.042,5","9.693,8","576,22K","0,31%"
"27.10.2008","9.693,8","9.514,5","9.773,5","9.245,5","170,58K","-1,22%"
"24.10.2008","9.813,3","9.484,6","9.962,8","9.464,7","420,12K","-5,83%"
"23.10.2008","10.421,1","10.660,2","10.680,1","10.261,7","205,46K","-2,97%"
"22.10.2008","10.739,9","10.959,1","10.959,1","10.739,9","169,28K","-3,75%"
"21.10.2008","11.158,3","11.158,3","11.457,2","11.158,3","296,55K","0,72%"
"20.10.2008","11.078,6","11.258,0","11.636,5","10.979,0","256,66K","-1,77%"
"17.10.2008","11.277,9","11.258,0","11.536,9","11.258,0","686,06K","2,91%"
"16.10.2008","10.959,1","11.477,1","11.477,1","10.739,9","407,00K","-6,78%"
"15.10.2008","11.756,1","12.533,2","12.533,2","11.616,6","526,81K","-8,39%"
"14.10.2008","12.832,1","12.672,7","13.270,4","12.254,2","751,50K","12,20%"
"10.10.2008","11.437,3","12.533,2","12.533,2","11.437,3","643,52K","-9,03%"
"09.10.2008","12.573,0","13.270,4","13.270,4","12.553,1","799,99K","-5,26%"
"08.10.2008","13.270,4","13.828,4","13.828,4","12.812,1","485,67K","-4,31%"
"07.10.2008","13.868,2","14.167,1","14.346,4","13.868,2","147,06K","-2,11%"
"06.10.2008","14.167,1","14.565,6","14.565,6","13.848,3","357,89K","-6,57%"
"03.10.2008","15.163,4","15.422,4","15.581,8","15.163,4","294,89K","-2,44%"
"02.10.2008","15.542,0","15.422,4","15.542,0","15.362,6","276,71K","0,65%"
"01.10.2008","15.442,3","15.282,9","15.542,0","15.282,9","29,74K","-0,90%"
"30.09.2008","15.581,8","15.223,1","15.581,8","15.223,1","113,78K","2,22%"
"29.09.2008","15.243,1","15.402,5","15.482,2","15.143,4","305,88K","-1,92%"
"26.09.2008","15.542,0","15.542,0","15.542,0","15.462,3","235,24K","-1,89%"
"25.09.2008","15.840,8","15.641,6","15.940,5","15.641,6","245,85K","1,79%"
"24.09.2008","15.561,9","15.362,6","15.641,6","15.362,6","173,35K","1,43%"
"23.09.2008","15.342,7","15.542,0","15.581,8","15.342,7","182,50K","-1,16%"
"22.09.2008","15.522,0","15.781,1","15.781,1","15.442,3","317,35K","-2,87%"
"19.09.2008","15.980,3","16.099,9","16.099,9","15.781,1","480,16K","5,94%"
"18.09.2008","15.083,7","15.442,3","15.442,3","14.545,7","693,17K","-1,56%"
"17.09.2008","15.322,8","15.900,6","15.900,6","15.322,8","294,35K","-2,66%"
"16.09.2008","15.741,2","16.358,9","16.538,2","15.422,4","226,30K","-5,39%"
"15.09.2008","16.637,9","16.339,0","16.737,5","16.339,0","182,91K","-1,18%"
"12.09.2008","16.837,1","17.036,4","17.155,9","16.837,1","158,22K","-1,63%"
"11.09.2008","17.116,1","16.637,9","17.195,8","16.637,9","1,45M","3,25%"
"10.09.2008","16.578,1","16.697,6","16.757,4","16.578,1","249,12K","-0,60%"
"09.09.2008","16.677,7","16.438,6","16.697,6","16.418,7","504,19K","2,20%"
"08.09.2008","16.319,1","16.219,4","16.339,0","16.060,0","174,87K","1,24%"
"05.09.2008","16.119,8","16.040,1","16.139,7","15.701,4","509,54K","-1,22%"
"04.09.2008","16.319,1","16.279,2","16.339,0","16.139,7","353,16K","-0,97%"
"03.09.2008","16.478,5","16.299,1","16.478,5","16.279,2","947,95K","1,97%"
"02.09.2008","16.159,6","16.139,7","16.219,4","15.940,5","574,90K","0,75%"
"01.09.2008","16.040,1","15.920,5","16.040,1","15.641,6","264,49K","3,87%"
"29.08.2008","15.442,3","15.203,2","15.442,3","14.764,9","314,82K","1,97%"
"28.08.2008","15.143,4","14.944,2","15.143,4","14.844,6","48,29K","1,33%"
"27.08.2008","14.944,2","14.744,9","14.944,2","14.705,1","13,55K","0,54%"
"26.08.2008","14.864,5","14.725,0","14.864,5","14.605,5","195,55K","0,81%"
"25.08.2008","14.744,9","14.749,6","14.764,9","14.744,9","37,40K","-1,60%"
"22.08.2008","14.984,0","14.884,4","15.183,3","14.884,4","496,62K","1,62%"
"21.08.2008","14.744,9","14.645,3","14.764,9","14.645,3","56,93K","0,68%"
"20.08.2008","14.645,3","14.466,0","15.502,1","14.466,0","67,87K","2,08%"
"19.08.2008","14.346,4","14.446,0","14.446,0","14.286,6","41,09K","-1,91%"
"15.08.2008","14.625,4","14.406,2","14.645,3","14.406,2","74,81K","0,41%"
"14.08.2008","14.565,6","14.545,7","14.685,2","14.545,7","286,21K","-0,27%"
"13.08.2008","14.605,5","14.466,0","14.645,3","14.446,0","286,87K","-0,27%"
"12.08.2008","14.645,3","14.485,9","14.645,3","14.466,0","38,22K","-0,68%"
"11.08.2008","14.744,9","14.625,4","14.744,9","14.605,5","30,63K","2,07%"
"08.08.2008","14.446,0","14.426,1","14.525,7","14.246,8","22,12K","1,83%"
"06.08.2008","14.187,0","14.446,0","14.446,0","14.147,2","48,94K","-1,79%"
"05.08.2008","14.446,0","14.485,9","14.505,8","14.446,0","23,50K","-0,14%"
"04.08.2008","14.466,0","14.446,0","14.585,5","14.446,0","20,28K","-0,14%"
"01.08.2008","14.485,9","14.705,1","14.744,9","14.466,0","66,57K","-1,76%"
"31.07.2008","14.744,9","14.824,6","14.824,6","14.625,4","34,83K","-0,67%"
"30.07.2008","14.844,6","14.665,2","14.964,1","14.665,2","229,38K","2,05%"
"29.07.2008","14.545,7","14.326,5","14.605,5","14.286,6","139,72K","2,53%"
"28.07.2008","14.187,0","14.326,5","14.386,3","14.187,0","23,35K","-3,00%"
"25.07.2008","14.625,4","14.306,6","14.645,3","14.306,6","483,72K","2,80%"
"24.07.2008","14.226,9","13.987,8","14.226,9","13.967,8","366,65K","2,44%"
"23.07.2008","13.888,1","13.780,2","13.888,1","13.509,5","222,49K","3,11%"
"22.07.2008","13.469,7","13.529,5","13.529,5","13.409,9","46,80K","-0,44%"
"21.07.2008","13.529,5","13.250,5","13.529,5","13.250,5","176,49K","3,19%"
"18.07.2008","13.111,0","13.190,7","13.250,5","13.091,1","81,80K","-1,05%"
"17.07.2008","13.250,5","13.051,3","13.310,3","13.051,3","139,01K","3,10%"
"16.07.2008","12.852,0","12.812,1","12.891,9","12.692,6","188,05K","0,31%"
"15.07.2008","12.812,1","12.951,6","13.051,3","12.712,5","252,27K","-1,83%"
"14.07.2008","13.051,3","13.111,0","13.111,0","12.951,6","167,32K","0,00%"
"11.07.2008","13.051,3","13.210,7","13.310,3","13.051,3","33,79K","-2,38%"
"10.07.2008","13.370,1","13.489,6","13.509,5","13.350,1","63,98K","-0,44%"
"09.07.2008","13.429,8","13.409,9","13.549,4","13.409,9","37,70K","0,30%"
"08.07.2008","13.390,0","13.409,9","13.449,8","13.310,3","237,21K","-0,88%"
"07.07.2008","13.509,5","13.469,7","13.529,5","13.350,1","165,12K","-1,02%"
"04.07.2008","13.649,0","13.649,0","13.649,0","13.549,4","31,50K","1,33%"
"03.07.2008","13.469,7","13.868,2","13.868,2","13.469,7","91,72K","-1,31%"
"02.07.2008","13.649,0","13.828,4","13.908,1","13.649,0","116,96K","0,59%"
"01.07.2008","13.569,3","14.147,2","14.147,2","13.569,3","44,50K","-4,22%"
"27.06.2008","14.167,1","14.326,5","14.386,3","14.147,2","244,02K","1,14%"
"26.06.2008","14.007,7","14.246,8","14.266,7","13.967,8","198,14K","-1,68%"
"25.06.2008","14.246,8","14.346,4","14.346,4","14.127,2","242,18K","0,70%"
"24.06.2008","14.147,2","14.246,8","14.346,4","14.127,2","143,01K","-0,70%"
"23.06.2008","14.246,8","14.485,9","14.525,7","14.246,8","235,38K","-0,69%"
"20.06.2008","14.346,4","14.286,6","14.446,0","14.246,8","122,62K","3,60%"
"19.06.2008","13.848,3","14.346,4","14.346,4","13.848,3","102,07K","-3,47%"
"18.06.2008","14.346,4","14.226,9","14.446,0","14.226,9","313,50K","-0,83%"
"17.06.2008","14.466,0","14.744,9","14.744,9","14.426,1","169,75K","-2,55%"
"16.06.2008","14.844,6","14.744,9","14.844,6","14.685,2","66,24K","0,68%"
"13.06.2008","14.744,9","14.844,6","14.924,3","14.685,2","148,37K","0,00%"
"12.06.2008","14.744,9","15.043,8","15.043,8","14.744,9","272,91K","-0,40%"
"11.06.2008","14.804,7","14.585,5","14.904,3","14.426,1","167,40K","1,09%"
"10.06.2008","14.645,3","15.143,4","15.143,4","14.645,3","851,37K","-3,29%"
"09.06.2008","15.143,4","15.641,6","15.641,6","15.143,4","613,84K","-3,19%"
"06.06.2008","15.641,6","15.601,7","15.641,6","15.601,7","8,30K","-0,63%"
"05.06.2008","15.741,2","15.940,5","15.940,5","15.721,3","121,84K","-1,25%"
"04.06.2008","15.940,5","15.601,7","15.940,5","15.601,7","90,32K","0,76%"
"03.06.2008","15.820,9","15.940,5","16.040,1","15.681,4","295,26K","-2,58%"
"30.05.2008","16.239,3","15.741,2","16.279,2","15.741,2","349,69K","2,52%"
"29.05.2008","15.840,8","15.581,8","16.079,9","15.581,8","415,12K","0,89%"
"28.05.2008","15.701,4","15.382,5","15.741,2","15.382,5","78,86K","1,03%"
"27.05.2008","15.542,0","15.641,6","15.920,5","15.442,3","415,66K","-0,38%"
"23.05.2008","15.601,7","15.840,8","15.840,8","15.442,3","849,79K","-2,13%"
"22.05.2008","15.940,5","15.980,3","15.980,3","15.880,7","515,76K","-0,74%"
"21.05.2008","16.060,0","16.040,1","16.099,9","15.980,3","602,76K","-0,86%"
"20.05.2008","16.199,5","16.339,0","16.339,0","16.040,1","139,67K","-0,97%"
"19.05.2008","16.358,9","16.358,9","16.518,3","16.339,0","23,47K","-1,08%"
"16.05.2008","16.538,2","16.777,3","16.777,3","16.538,2","60,10K","-1,43%"
"15.05.2008","16.777,3","16.737,5","16.896,9","16.617,9","138,37K","0,48%"
"14.05.2008","16.697,6","16.538,2","16.837,1","15.641,6","77,41K","1,09%"
"13.05.2008","16.518,3","16.339,0","16.518,3","16.339,0","102,94K","0,48%"
"12.05.2008","16.438,6","16.438,6","16.538,2","16.159,6","420,04K","0,73%"
"09.05.2008","16.319,1","16.239,3","16.339,0","16.239,3","726,66K","-0,36%"
"08.05.2008","16.378,8","16.538,2","16.598,0","16.339,0","141,02K","-2,61%"
"07.05.2008","16.817,2","16.637,9","16.916,8","16.637,9","198,02K","0,48%"
"06.05.2008","16.737,5","17.056,3","17.056,3","16.637,9","271,79K","-1,75%"
"02.05.2008","17.036,4","16.558,2","17.534,5","16.458,5","511,11K","5,95%"
"30.04.2008","16.079,9","15.940,5","16.079,9","15.860,8","137,51K","1,51%"
"29.04.2008","15.840,8","15.840,8","15.940,5","15.761,1","46,63K","-0,38%"
"28.04.2008","15.900,6","15.940,5","15.980,3","15.860,8","429,41K","-0,25%"
"25.04.2008","15.940,5","15.840,8","15.940,5","14.944,2","151,91K","0,63%"
"24.04.2008","15.840,8","15.542,0","15.840,8","15.442,3","381,31K","1,14%"
"23.04.2008","15.661,5","15.741,2","15.741,2","15.542,0","64,93K","-1,13%"
"22.04.2008","15.840,8","16.060,0","16.060,0","15.840,8","156,41K","-1,85%"
"21.04.2008","16.139,7","16.099,9","16.139,7","16.040,1","105,59K","0,25%"
"18.04.2008","16.099,9","16.159,6","16.159,6","16.040,1","437,78K","2,15%"
"17.04.2008","15.761,1","15.761,1","16.000,2","15.741,2","206,06K","-0,38%"
"16.04.2008","15.820,9","15.741,2","15.920,5","15.741,2","588,91K","0,89%"
"15.04.2008","15.681,4","15.462,3","15.681,4","15.462,3","171,02K","1,16%"
"14.04.2008","15.502,1","15.362,6","15.542,0","15.362,6","130,91K","0,26%"
"11.04.2008","15.462,3","15.382,5","15.522,0","15.382,5","235,52K","0,00%"
"10.04.2008","15.462,3","15.641,6","15.721,3","15.442,3","213,53K","-1,65%"
"09.04.2008","15.721,3","15.581,8","15.721,3","15.522,0","354,82K","0,38%"
"08.04.2008","15.661,5","15.302,8","15.741,2","15.302,8","289,87K","0,77%"
"07.04.2008","15.542,0","15.442,3","15.581,8","15.442,3","215,48K","0,91%"
"04.04.2008","15.402,5","15.322,8","15.402,5","15.243,1","177,84K","0,26%"
"03.04.2008","15.362,6","15.143,4","15.402,5","15.143,4","241,28K","1,45%"
"02.04.2008","15.143,4","15.641,6","15.641,6","15.063,7","513,85K","0,13%"
"01.04.2008","15.123,5","14.844,6","15.143,4","14.844,6","354,04K","2,85%"
"31.03.2008","14.705,1","14.665,2","14.804,7","14.645,3","50,25K","-0,27%"
"28.03.2008","14.744,9","14.645,3","14.824,6","14.286,6","173,08K","1,37%"
"27.03.2008","14.545,7","14.446,0","14.565,6","14.246,8","16,02K","0,83%"
"26.03.2008","14.426,1","14.625,4","14.665,2","14.406,2","212,94K","-2,16%"
"25.03.2008","14.744,9","14.645,3","14.744,9","14.625,4","206,94K","0,41%"
"19.03.2008","14.685,2","14.764,9","14.764,9","14.645,3","168,38K","-0,81%"
"18.03.2008","14.804,7","14.705,1","14.824,6","14.665,2","266,28K","1,64%"
"17.03.2008","14.565,6","14.645,3","14.665,2","14.446,0","83,93K","-1,88%"
"14.03.2008","14.844,6","15.063,7","15.063,7","14.844,6","125,79K","-1,45%"
"13.03.2008","15.063,7","14.585,5","15.063,7","14.585,5","736,77K","0,13%"
"12.03.2008","15.043,8","15.043,8","15.263,0","14.924,3","1,05M","1,34%"
"11.03.2008","14.844,6","14.645,3","15.880,7","14.625,4","1,05M","2,76%"
"10.03.2008","14.446,0","14.744,9","14.744,9","14.426,1","229,83K","-0,14%"
"07.03.2008","14.466,0","14.226,9","14.545,7","14.226,9","256,39K","0,83%"
"06.03.2008","14.346,4","14.286,6","14.406,2","14.246,8","258,72K","0,00%"
"05.03.2008","14.346,4","13.668,9","14.386,3","13.668,9","558,82K","5,11%"
"04.03.2008","13.649,0","13.788,5","13.788,5","13.629,1","839,73K","-2,97%"
"03.03.2008","14.067,5","13.947,9","14.246,8","13.848,3","666,16K","-0,98%"
"29.02.2008","14.206,9","14.386,3","14.505,8","14.206,9","641,10K","-1,52%"
"28.02.2008","14.426,1","14.466,0","14.466,0","14.206,9","555,94K","-0,69%"
"27.02.2008","14.525,7","14.545,7","14.645,3","14.446,0","186,04K","-0,82%"
"26.02.2008","14.645,3","14.744,9","14.784,8","14.605,5","274,25K","-1,08%"
"25.02.2008","14.804,7","14.944,2","14.944,2","14.804,7","140,47K","-0,93%"
"22.02.2008","14.944,2","15.043,8","15.083,7","14.944,2","186,04K","-1,32%"
"21.02.2008","15.143,4","15.023,9","15.143,4","14.944,2","535,24K","1,33%"
"20.02.2008","14.944,2","14.685,2","15.043,8","14.685,2","153,37K","-1,06%"
"19.02.2008","15.103,6","14.944,2","15.103,6","14.944,2","600,94K","1,20%"
"18.02.2008","14.924,3","14.744,9","14.924,3","14.744,9","41,67K","1,22%"
"15.02.2008","14.744,9","14.645,3","14.844,6","14.545,7","177,20K","0,54%"
"14.02.2008","14.665,2","14.744,9","14.804,7","14.665,2","486,96K","0,14%"
"13.02.2008","14.645,3","14.545,7","14.725,0","14.545,7","203,44K","0,68%"
"12.02.2008","14.545,7","14.645,3","14.725,0","14.545,7","589,65K","0,41%"
"11.02.2008","14.485,9","14.346,4","14.545,7","14.167,1","438,93K","1,68%"
"08.02.2008","14.246,8","14.226,9","14.406,2","14.047,5","345,58K","1,27%"
"07.02.2008","14.067,5","14.047,5","14.266,7","13.947,9","857,06K","-1,26%"
"06.02.2008","14.246,8","14.545,7","14.844,6","14.246,8","547,28K","-3,90%"
"05.02.2008","14.824,6","15.123,5","15.143,4","14.466,0","501,85K","-2,11%"
"04.02.2008","15.143,4","15.163,4","15.243,1","15.143,4","89,47K","0,00%"
"01.02.2008","15.143,4","14.964,1","15.143,4","14.964,1","440,35K","2,70%"
"31.01.2008","14.744,9","14.665,2","14.904,3","14.485,9","510,08K","-1,99%"
"30.01.2008","15.043,8","15.103,6","15.103,6","14.844,6","242,41K","-0,66%"
"29.01.2008","15.143,4","15.243,1","15.282,9","15.103,6","410,36K","0,80%"
"28.01.2008","15.023,9","14.744,9","15.203,2","14.446,0","353,05K","0,27%"
"25.01.2008","14.984,0","14.804,7","15.163,4","14.804,7","341,85K","2,03%"
"24.01.2008","14.685,2","14.406,2","14.685,2","14.346,4","396,92K","6,04%"
"23.01.2008","13.848,3","13.449,8","14.107,3","13.051,3","355,75K","2,21%"
"22.01.2008","13.549,4","12.991,5","14.147,2","12.373,8","886,52K","4,29%"
"21.01.2008","12.991,5","12.991,5","13.150,9","12.991,5","517,38K","-7,52%"
"18.01.2008","14.047,5","14.665,2","14.685,2","14.047,5","333,73K","-3,43%"
"17.01.2008","14.545,7","14.944,2","15.004,0","14.545,7","451,73K","-2,67%"
"16.01.2008","14.944,2","14.844,6","15.063,7","14.545,7","396,06K","-1,32%"
"15.01.2008","15.143,4","15.442,3","15.462,3","14.964,1","286,73K","-3,31%"
"14.01.2008","15.661,5","15.940,5","16.000,2","15.641,6","129,38K","-2,48%"
"11.01.2008","16.060,0","16.319,1","16.319,1","16.060,0","57,59K","-1,71%"
"10.01.2008","16.339,0","16.239,3","16.339,0","16.239,3","51,47K","-0,36%"
"09.01.2008","16.398,8","15.342,7","16.398,8","15.342,7","222,71K","0,98%"
"08.01.2008","16.239,3","16.498,4","16.498,4","16.040,1","142,77K","-1,57%"
"04.01.2008","16.498,4","16.438,6","16.637,9","16.418,7","26,95K","-0,24%"
"03.01.2008","16.538,2","16.538,2","16.637,9","16.438,6","68,12K","0,00%"
"02.01.2008","16.538,2","16.737,5","16.797,3","16.538,2","15,70K","-1,78%"
"28.12.2007","16.837,1","16.817,2","16.837,1","16.637,9","43,54K","0,60%"
